,ZKLX,IPINF,WVAE,TZM,CMZ,LRP,JCWJ,BLOKH,RMD,DNZIO,GXT,WIWEF,WGP,GBPGI,RHW,YQDDU,YHOVK,WNE,AWEEG,OJSY
2024-04-25,1008.6024317100853,476.2048985289533,14.219254117500144,790.9199647240944,334.40723207458063,55.905765475101084,942.029650089352,241.77553352676864,67.65722498777421,454.39078685896044,339.08305465900764,577.6054977547516,125.79737769676598,1135.1533812778648,983.4768259533378,438.57730018728853,386.6356935431614,326.9070210021983,257.9464188815987,1025.0379370551593
2024-04-26,1016.2925815305631,478.8079757643692,14.22001920386647,791.164509455646,338.32536450504494,55.891193684336436,931.2610809094817,240.96906474871187,67.1225729230049,451.18563609799224,344.7705673715223,587.253235462223,126.41382257290422,1146.491533879727,996.3941734511483,437.9282715194494,388.14405069272146,327.9332706230131,258.6285626222913,1031.2010430580883
2024-04-29,993.5284178032907,478.6823722384009,14.006229072651383,792.6019925426435,340.58259307618795,56.29624382801126,910.041623859278,243.08691624812826,67.12421499929994,451.4084827195189,347.2649460301184,596.2963126226034,124.93233542851969,1157.927162506015,997.5417939958351,435.29561677877024,390.555741415354,328.77274784430676,256.1640899950426,1012.1577702422999
2024-04-30,984.8063244894624,476.9850411881545,14.1299152569612,792.6975059359805,342.5679814183601,56.59090365832677,915.9036548401165,243.17321415354894,67.3324671808038,451.25261627846953,348.5427691426679,601.4358724497689,125.4191608623765,1167.4051047744622,1009.2207639319474,442.2263243292896,395.79468926490136,337.41976349317315,262.258281925068,1030.2190303422344
2024-05-01,980.8410077949454,470.97411913066367,14.113194509625346,778.5350329235977,340.00299309410116,55.82130230857275,903.7646921870868,242.35092041264554,66.81233681896659,443.5743621344102,351.2340234476376,597.3245151571152,125.48425525311363,1164.6976832607675,995.5894857468413,447.827955511555,393.5581398170435,334.69294130938414,263.80080061493993,1033.1313523008155
2024-05-02,1023.6192844780478,485.62560918755275,14.707943282471973,799.495639345427,353.4119738860832,56.26948373688529,904.9543523882464,242.25223046145993,66.60604677974676,443.6998181093939,353.2338610917976,596.6152501632671,125.743334328497,1159.5027441858877,999.8749490226734,442.31831112204424,390.7469775999529,331.60906603771724,261.75386667976016,1017.7876975073896
2024-05-03,1041.7931926371343,488.6630952308482,14.971039804645766,804.2721827889585,358.01924450850385,56.63848508239985,901.9598894174554,242.31657175021977,66.78732686559856,438.9950008201231,350.2361230870059,587.8078839980614,125.36822490533613,1153.035976546959,989.4159323157473,433.01617271693146,384.1868528755728,325.3691401024416,258.2735913159644,1005.866465060399
2024-05-06,1044.750088204837,492.63117047385384,14.935574158207865,813.7006112493023,356.43954369800883,57.237261336562334,913.8089714411284,244.74373992847362,67.62801599601642,444.50411743365567,351.6253693894656,593.8941388127679,125.44088401314349,1163.5903691867425,1008.7457134437104,422.2380628005646,377.2563322392267,316.7798436143846,250.19338069078592,994.7728599816846
2024-05-07,1052.116930248366,498.16853200263256,15.004608953600744,812.2041846332609,359.006929575915,57.427674811800166,914.4109531085712,244.65103749889408,67.75416841237673,443.69798090922666,349.14775227786794,588.4194929396905,123.31546525392656,1148.6750254921644,989.6801783975051,427.2522497398609,374.95921444156687,315.29194533379456,250.66246255609934,997.4264561796775
2024-05-08,1049.9915451545523,485.6924898393057,14.967342375197328,802.541695113319,356.30827477232225,58.7391806107496,923.1117740261449,249.77222454474418,68.86823168586362,452.87864281932497,353.02825940410105,589.9857524163192,123.95671448187561,1168.3003302316552,1006.6264874575685,436.2626568208903,379.20766606269723,317.05310156925776,252.02983799058828,1001.2533805594513
2024-05-09,1035.5135124458138,489.226318821002,14.614708596086485,803.2033647728273,354.39539061168733,59.42149610968563,939.1921929480521,252.34902713098194,69.1732428713746,459.6392696518488,356.39177254413977,603.3086276162558,124.80194650970225,1172.3684097733767,1008.5390664373018,436.02711797049784,386.2258822045916,319.38085000048255,255.92558896406285,1013.5791906595889
2024-05-10,1040.014022339806,487.66841997289106,14.755263083038695,797.1641131665373,353.4394835596207,59.95899986828515,944.4567848119044,250.781376530456,69.26702801277364,455.33377695527815,360.8474990136269,605.5547782220327,125.0441582118472,1173.4017702246806,1007.6933495274601,437.81574768347554,388.28066624501554,321.0498067799448,255.62076897048544,1009.4856009488727
2024-05-13,1040.834937767918,487.3599613294694,14.766573675858622,801.7872756275389,351.0319799586081,57.936074053763896,916.4933249924586,246.58224961138743,67.89579771486567,443.53970604625954,362.1990549244295,610.9365944645401,124.62212086880237,1174.956127603971,1003.6385053053215,439.1146270172132,383.13292120256733,320.95023826687066,252.75037857493916,995.4025042660105
2024-05-14,1022.2622301209003,481.2408997026559,14.681144768039957,789.1544867768229,344.48859797920085,56.45805852186091,911.3787573425893,243.31910306950004,68.04590354891543,436.8979182690174,366.16066317694765,602.6606098270973,124.22423403946652,1169.1603791547207,1000.8436969375427,427.2978172875127,374.2711863277496,314.7892512849369,246.53498220089486,971.8964508483302
2024-05-15,1008.4916427047601,481.49684296136746,14.462992186396129,774.5759901972109,340.0355317862436,56.528156484780006,918.812004975368,243.28218719814595,68.79583436639733,441.4878491235881,367.3816508101344,598.8841142302052,123.95979118101093,1156.6387927391186,991.5085660037904,430.6761784661455,374.7081312383627,314.8140184325667,245.211358583548,971.0717928168935
2024-05-16,1003.0838462517426,486.10700598371176,14.344452232159755,765.0370638068492,342.154338493905,56.93116833165012,929.2497121032112,244.5895593661685,69.88369753666358,447.3641878775775,360.5894024639811,588.7724450920979,122.81935922863917,1128.1204195626701,974.5320662758866,428.6017448298928,368.4755203348467,314.11938327042293,244.17003058203244,970.8886489799023
2024-05-17,1010.5455501221837,493.0977707876924,14.408977215327862,764.7090383954073,348.7206255965812,55.26192687134493,913.1752345649081,242.00641973914145,68.8833927198774,444.6876238854755,357.53299803124196,580.0640915246328,124.1741237521829,1121.7417391463866,977.8962608014508,429.85233258173463,368.7096882752366,313.49293949220146,246.79589954874507,972.0458364954015
2024-05-20,1043.3620632364893,501.28057546679923,15.026006514858496,792.0559312939542,353.6481705013379,56.309302892186835,931.280665970486,244.97914596601672,70.84986041684255,446.2692441003021,361.89507999324735,588.1111421149864,126.0375242822869,1149.6585859347244,996.312155424631,430.18462993921855,368.2654452993532,316.85537152615717,245.00413822556746,976.5557543581266
2024-05-21,1054.4435040273268,497.47102976756105,15.167364056694248,796.9086751346197,354.03079592455686,56.51315942872088,925.3592821474432,243.95409143560255,70.17819931019518,442.51966168660647,365.22568672928395,590.9993697975469,125.53038046431008,1163.0791307309814,1006.1644640991865,429.1288724095428,371.3067114622888,314.9084764652413,243.60202764698022,971.9521126817209
2024-05-22,1039.4660523819332,499.87054061641703,15.138196415889643,792.8025989570316,354.7206870052727,56.26088476363969,923.0075684975832,245.59024609155324,70.2296382613041,440.3209106563916,363.60788139146547,588.6786675463389,123.96235719108286,1135.0324935242154,991.2642885942334,416.4846223803613,363.7577178632523,308.3946897817323,238.80737284155026,945.6813796134446
2024-05-23,1022.7632184375374,490.5193728977531,14.962994458428424,788.7346241949119,347.1977379943113,55.535972156556696,918.1728053836101,242.29305474385603,69.02969837856809,439.2229367334272,355.11647107020923,575.438978469219,122.44114279952446,1116.6271274933015,975.5836325103412,408.6133186975646,353.34535331602143,302.74286219137326,233.87412529288787,919.4144738527432
2024-05-24,1006.6377799713583,484.3053960982541,14.829476612100843,777.9146970374086,340.109114215135,54.945228691871655,894.7408168033188,238.09304804754984,68.54410341561925,430.86091471374584,350.4748325832385,573.5087235847305,122.58510160645054,1127.361478359954,977.0329086736124,407.17800337505435,345.3849273803447,297.36930625812215,229.24051059919498,911.326701750567
2024-05-27,1007.9931329586449,489.62653849946895,14.796948560927724,770.511132678124,340.29186996695216,54.981589230145,908.9760366627793,234.70666285117582,68.80603842079778,425.33574202871824,356.46212418710627,579.1541061655291,126.22236123987112,1131.9650190900513,990.5951676153866,393.942252549981,344.59636849406337,294.0623005664107,225.67509555372806,900.394166400705
2024-05-28,1033.7458418572396,506.68295074507967,15.280700551165312,793.6587368677269,352.4978239297585,56.02991288667246,908.2476749990705,239.48378017726475,69.41495150056559,432.77590107021126,361.12067783962095,583.3427197622871,125.30588183049542,1138.7486542448457,996.4587154201914,398.0291377863705,343.39562466085425,292.79998240473407,223.87615472668733,897.4061868835463
2024-05-29,1036.9392418745865,501.38371620094534,15.343415915135157,786.21535750649,350.3273627621641,56.78413971305626,907.3599545303001,237.4726342799639,69.2102708093371,432.4065439801139,366.6588992492625,584.9861485000648,128.10246329270174,1175.5802577039506,1022.5740564334926,400.67668382648816,343.06423264381687,289.87912303962435,223.9031367458192,907.4897282074265
2024-05-30,1064.5799404483791,516.547755104864,15.83204010335654,804.3863216777621,361.52025291279074,56.26408688182729,892.565735966001,234.46594130312545,68.51993466744848,425.11619401440197,361.9518554391268,579.5347860326502,127.04696731179705,1164.027387221098,1010.6026726777122,400.9281483514822,342.77319722532,293.45720805655327,225.68687754649525,905.0621421334797
2024-05-31,1069.2020515576191,516.8017037293928,15.840452585706668,801.8870497463197,360.75485203397506,57.08567319581463,901.0449754126632,234.9541511598502,69.61282021287849,429.90554016575857,362.65036269802584,581.861295992799,129.7930053729935,1186.226467901711,1029.3099119275757,404.40594380042114,344.87054203831445,295.72374814205216,226.89508001064863,917.0301100103985
2024-06-03,1051.1537350593387,506.71607516231154,15.274210447442385,779.8043242655014,353.32895123862636,58.34817546454111,919.4014157017613,237.81762967313907,70.72313174674743,438.9879298576387,366.98667916542644,588.8832443348421,133.11897624534072,1204.3164974230863,1039.0458133922073,410.07097173216965,351.6721685441245,298.2494851720245,230.57764383154685,930.9250364300142
2024-06-04,1029.5130169197832,501.50184557414394,15.10986718306307,770.7868422230551,352.89006450708297,57.16994114767916,895.6552842451474,236.53448884232805,69.80176754801936,436.0886840581387,353.51179770801735,575.5442429113824,129.91197512139857,1169.1685056736203,1023.239379465197,407.6541351658151,347.2611044547824,298.48655268684325,229.27328787751955,920.0302831308655
2024-06-05,1033.6764008658513,495.25781963095795,15.040563566602565,760.134682356906,350.2803151545148,58.46776127974629,920.2453332729124,240.28118253705952,71.0513193428995,438.2648876327094,362.0004417664587,575.2769422810737,129.88159948943252,1172.2534636446117,1023.4750520797322,405.51772476621517,354.4731992404597,294.9224230034679,227.22623547014206,926.1970230082519
2024-06-06,1026.3947263296814,488.4782085961579,14.793239977002765,744.0599802730273,345.8450899172997,58.933358668519894,921.1673562643854,236.20831815425618,70.48337992319104,435.6202956397014,358.47121032689796,567.6620629182956,129.1677520011282,1154.7979953040094,1011.7452437126593,391.00265512955065,347.31706321258184,284.36723165307274,219.33460343446566,899.4788027039663
2024-06-07,1041.2684650815313,493.24934357695406,15.102789159794883,765.309651179815,351.53125369115924,58.99503445156047,939.1689738582236,237.78915519467046,70.77647056546529,440.73029697664356,358.5703914285174,570.4900715071677,129.31251296233893,1158.2676337635558,1018.5092828081795,395.49270514455236,349.6208849429385,292.3860107389057,223.24426693175488,902.067908463554
2024-06-10,1031.3599101445,491.78774294823876,15.0355240879549,756.9503065848481,353.6484458796153,59.27321255175479,927.1955428102377,236.03117882051822,70.38557098529162,439.74294222484275,359.13538980532996,571.3833305010752,129.88674896519004,1165.3939993492213,1028.6375398145988,400.4809301631679,357.260679676193,298.94882332246067,226.11310049975935,918.3745652272526
2024-06-11,1030.2943891724956,494.1920592423928,15.092208600710544,763.1943159995598,352.6282474496935,58.741189657229874,925.2644193116159,233.2193716155369,69.88942670173005,439.2001029348144,346.75680854492504,558.6142549782916,126.64036776182274,1145.3990939949697,1014.1443431602186,400.36617361439966,351.3083395800677,296.66358860976936,224.3378903665953,913.33106712114
2024-06-12,1026.6668482167408,489.36475356601926,15.051736819765125,754.3248632603752,352.62413042921054,58.52986793596589,924.3035025060839,235.02639464405183,70.34794081418222,437.6042600039371,347.8701307936483,559.709122785427,127.8234476107043,1140.2638165160945,1015.9091657487667,398.4605230944373,352.7328174628117,298.183915476558,225.909085688572,918.6719511377628
2024-06-13,1037.982692718629,494.69440508470757,15.148213581197561,772.1533234917767,354.348549367234,58.495989972458716,935.2876803081566,236.34819048740147,70.42116821105063,438.96760082391063,345.0884529320019,565.3861988032196,129.89199936485772,1137.7112260428437,1013.606443540533,394.06522417991437,351.9293562065661,300.09560022821864,225.277453133699,910.290475080653
2024-06-14,1052.9748593667805,500.26830131718145,15.37697975955336,785.1343518661909,360.34061790409055,58.53374118325578,936.0439796111422,237.76667737417074,69.9587095841461,439.1999351204962,352.3297247316118,572.4664308855413,132.0110247639179,1152.8135624392446,1024.0771553800882,395.1582943302095,354.68222287530244,303.3025508309874,228.41212852931767,913.7448928072297
2024-06-17,1076.9982760455123,511.86130994116104,15.470018848744093,793.3346157813323,368.510740958146,58.94329326719219,939.8694055067112,237.73717186874634,70.11426609247061,441.0023160561646,359.75564056130463,582.2279290830558,134.51825824542664,1170.5277462701533,1045.6803309347526,395.8581587441191,359.7581556720557,305.7838261728959,228.59146791559746,928.1663900925806
2024-06-18,1082.248800683504,511.64764982782185,15.583831002343837,793.6583354701047,369.5835219907822,58.51579249496225,941.243999934952,233.78414253667134,69.00187052304156,439.4537041251016,353.8734446021313,573.3112394053215,131.76911620151643,1150.2191905510579,1037.8143735597323,401.1618818449318,364.6460574557853,309.62488859032203,231.02075136621139,934.5643594034425
2024-06-19,1061.2970818680603,500.95782227192814,15.3164038332511,780.9210730368299,363.2752284031848,58.850477487781006,935.7926691862833,235.77651085266407,68.96280107242485,439.136486934307,352.27868550043013,578.6979473517381,130.59113974447985,1142.4484820423038,1028.4680324088547,405.93409670842186,366.17635052491016,310.3658441861851,230.89072699401996,927.7630917935329
2024-06-20,1044.9094664683835,489.8799873876769,15.044871292667928,778.6586878971923,354.244205848377,58.55523266662502,933.2222079599192,237.61354920447107,68.8448218982594,442.3988928773189,349.7654209688903,577.1872286673109,130.24750938891938,1149.314819421088,1026.5417690208162,405.70337930359614,359.1198242913115,306.44814745085677,228.99515661722558,915.0258260545554
2024-06-21,1044.7349542203185,490.0256776682586,15.09238935176887,776.2357532839109,349.1138222485827,59.366603907504754,934.1491363760794,237.13737189875908,69.66198910551499,437.4069867831685,344.60611401221956,583.4725382264733,133.5337755922894,1160.4127438537466,1027.6733643837435,407.74716420390723,358.790715039605,308.6285091839559,229.25100621179354,929.4904795678156
2024-06-24,1023.8506587556845,483.59277577481055,14.786478090292535,757.0192402124917,344.3857448355052,58.318877320759285,911.1079925731419,228.53783642885057,67.91671063119877,427.34652650104806,342.5229456118497,587.4870693524401,132.6489827601127,1150.6057206710534,1032.154556506219,403.5231654332175,357.73251466113766,310.3123131096008,228.24143582147667,929.6753337563283
2024-06-25,1028.3902912511235,480.6001955288209,14.809060307520497,760.228761675735,341.2118540374346,58.484992052775794,921.890740084304,227.78470027091234,68.30811232835826,429.5820032555508,339.64075753126957,585.8893860831727,130.71623002668045,1137.0603268924522,1022.931039437012,408.59122301147005,364.7281069577375,315.53653590182614,227.28648879168645,934.2418104698859
2024-06-26,1025.4510513074829,474.3785476322681,14.898926452030492,754.7445108126925,339.8352021760989,58.572539046390276,925.3818801408067,227.4295563348057,68.30664258873178,428.8352447026992,332.8579115369337,575.6079171657888,128.73940215729422,1113.4160290555628,1008.9768161633999,409.0262549206211,364.69374332972876,316.73175350330894,227.03784099986277,933.1928432467561
2024-06-27,1028.6090308248515,469.6231300459546,15.15002174941577,762.6533010993217,337.508267323319,59.85504084889876,940.8418606190211,230.48932743014336,69.69077818308749,432.0496066370845,336.0881838193256,587.0124107216743,129.20909478174852,1129.7616378370444,1031.5315301406645,405.93178143828567,359.2585253476891,315.10958444097906,221.22356150109152,920.2076314418296
2024-06-28,1012.6335660296302,464.15300960355626,15.079766344257333,753.9599730310338,335.96417282551596,59.1162934561825,923.9485267342372,229.46668232814932,69.27293906221766,427.09429738118484,337.12615873048514,580.5475164566138,128.05292002156082,1122.492940007823,1027.9917574486212,395.37911719827895,352.2893115745416,308.4946001513144,215.71751973676115,903.5588981319655
2024-07-01,1020.0157515887181,472.38441058380863,15.018025654045571,753.3552986335025,337.8235277125946,59.34499924783298,917.7314769789089,228.26717038266094,69.36252059559817,421.29186785705855,341.5974605717065,596.1894286617187,129.3385889063754,1126.057541678766,1028.0108719009452,395.3671478857042,358.63507683868033,308.1302027281544,213.612034352256,905.4370310544165
2024-07-02,1036.6524110300152,469.6683228819509,15.29391525893193,758.7413814642638,340.8411587884572,59.94037290985411,925.3602267800892,229.4235539534936,69.83195178929807,418.7522928770209,340.16114925153215,597.3573239594136,130.34630760387643,1134.3774598714426,1031.4090630384155,398.89683566358326,356.73413826377737,309.4456110100679,213.23956560706364,899.2421536776609
2024-07-03,1039.6724453357044,477.46629950064016,15.247843898223273,748.0119714234128,347.7766525357366,58.839980310808485,907.9823396122827,227.63467811523714,69.05114162791297,412.84339329942804,336.8973334139107,589.1222859034754,128.86015960712984,1105.7181224921349,1006.7191139087927,399.95867048920235,354.51586745576543,306.201383880502,214.17965770030213,887.5505807721042
2024-07-04,1054.689308848598,483.71301243723434,15.416068734142558,760.8125553571429,353.4689594621785,58.94684723434128,905.2021420857834,228.70873636801807,69.13914349625915,413.98822455316,348.50337252042226,604.5041729528094,132.01719751759606,1147.2611353380107,1037.59722895124,404.58551816883767,354.1083790102484,309.9909320240712,215.85784236936993,885.2189411480481
2024-07-05,1029.223019048966,476.3809238280749,15.265901797938511,753.980402575793,350.75753496815867,58.853383081678274,900.5573681306057,229.99303457165036,69.595193365331,410.93049369951575,343.6871938020513,608.1973213536494,130.01873303563775,1133.5879357783133,1023.950366984883,409.2384746780137,357.621036243686,317.52150756184597,218.60505215101213,894.4247400905631
2024-07-08,1029.7429502980087,478.5005013203867,15.330153439020343,749.5146490813831,348.91868781610293,58.95054212500751,902.8087062360523,226.07988398271374,68.90553499002442,410.6402299901145,340.68479440982185,597.972809433801,127.69371085531209,1124.6489652972725,1018.0795024657332,410.6354176650878,351.9711445039519,311.62387699454456,215.93135716849827,893.6234707493721
2024-07-09,1016.0974838833932,483.53169685915833,15.29139354766889,744.1977962883085,350.9227025396974,59.021139755934996,896.2514437808659,225.6172157006308,69.41250281691391,407.84183861634006,343.0718084269068,604.4077258577034,127.5243938657819,1117.5529045235921,1011.7400938202298,408.0960101211412,350.0970605832676,313.24660169457604,214.13020134552227,884.1620126908475
2024-07-10,1014.8537788799417,482.7991181593374,15.312974806342247,742.5312770792267,344.2265171163727,58.540583790683606,890.8215077555584,222.03640173676038,69.64006502679513,403.17081438772,336.38900495620084,600.5355991235139,124.37042577962873,1104.7435113101983,996.4471145197949,413.55889098711367,346.22170804076086,308.7674804444936,207.00740317442995,882.1767533073164
2024-07-11,1040.7195340674723,491.1129606373931,15.727303761766274,762.9811092851904,347.8173898905674,59.77591535156376,915.4565850798598,224.3697063675957,71.0725704236261,410.97667460628816,339.3496756307158,600.8946172808365,125.02987676208302,1124.167094621341,1018.0680537833564,413.3627201720469,348.86250107223367,310.63186405817993,207.0461927794369,896.4415196899553
2024-07-12,1049.640156599222,500.3369799074779,15.678499129884006,783.400189496341,353.5320111425988,59.962250840302275,920.393824551161,227.12819825810868,71.30539722015534,421.8586713150858,336.2331861871012,597.5846957618714,124.50237653590081,1125.9547789678697,1019.7980705365339,413.56159621141677,352.7957681923673,311.81758564856545,205.9148574294765,881.7226035415565
2024-07-15,1034.5211296226803,500.08916439447614,15.450852207950428,765.9609565668464,350.8358741516152,60.47394949740241,926.541082372382,227.22982194418987,72.35031754341837,428.18257971082556,336.57139317023285,596.1935720812407,126.78332977499863,1126.4221455282495,1035.9694660749683,408.51103801975535,350.7072668262419,308.15758714698796,202.54235220229984,871.4798630539065
2024-07-16,1023.5716937100547,493.841816082636,15.316636606664355,751.9112492089192,345.4882218859247,59.74172328599796,913.8504338092749,223.955436168556,71.70864068884364,418.1637650637747,339.7990251385724,607.781630907093,127.13246774616275,1122.9538926413675,1040.229440002465,405.2217963749001,349.84979626529616,306.9585854859157,200.47531801753343,864.0910090212645
2024-07-17,989.9463189156905,477.6270993344302,14.829797537231093,727.3241781846048,333.1030524934022,58.466081238465634,905.4257410139954,220.0545780381547,70.78805169140709,414.5932150983959,340.0893680559868,602.0046602154039,126.59116105288486,1127.9068793345566,1035.4274210669996,409.7351855196269,345.3411487625981,305.74450301720856,202.8514182494147,864.9290873632622
2024-07-18,968.9691008443916,475.7788282293311,14.660541385107006,719.275104165157,330.1541974343415,58.72734854951103,903.4385600912387,217.46129887379922,71.03139204518229,410.5708512804984,336.2320705544699,593.4566515147051,126.81850498422249,1127.6233151544504,1019.7927199290763,401.176823927254,340.41024633812907,302.63730391243286,200.5513169103223,848.7810710512044
2024-07-19,966.3474957632037,476.8691269491606,14.642153711342829,712.1738912127502,327.8822865506843,58.77801196729955,909.8211977288997,218.5779755312359,72.1592776323657,414.0513958840408,332.8335795262815,591.3021502190431,128.54995217503273,1125.9427789345314,1026.2192709472333,399.82795812472244,331.0572897118421,298.94287673822186,199.46892981821975,851.9456127280785
2024-07-22,967.6697345897719,481.6814733638121,14.570647801677385,716.3268569538569,330.4908990486883,59.03011357071718,907.5820970875702,221.36160034999247,73.20374333481321,423.17875563096203,339.9259622146588,600.730710733353,130.2249323321549,1145.7934404208231,1043.7545781821616,401.7520057351395,330.4395041627387,300.73055591879233,199.16070610602745,842.039438831662
2024-07-23,964.4650191738485,475.025903040952,14.538369125816699,709.5124399663204,327.3996900607128,59.9724902373411,916.7812273550555,222.85463305843183,74.1919680219574,427.2759519235367,330.4969379265741,589.3301424000703,128.47675400278666,1131.6492308454476,1023.4145837890319,412.1932247926169,332.80086195950315,305.7434939194545,202.04719701654224,851.2989359469033
2024-07-24,972.642183384481,470.8499952177152,14.986509374490673,703.6741268786119,330.0723269570458,58.92058636301046,908.1357045024232,219.48693780315952,74.120475046256,420.5805639158889,326.4069719589567,565.1672548724409,127.27797218056376,1114.8595280658028,1019.1070093848275,408.32215934139197,330.85345793614215,302.5065784252229,198.42147427193416,841.241868356725
2024-07-25,964.9881395944495,469.432271371567,14.92138697095426,694.6005877818837,327.06036236029155,58.047040614155456,891.4041562263743,217.07171806635037,73.16919047888788,413.6378517535064,328.06971014012686,568.6505887365856,126.71549799212556,1112.1611979624913,1022.3162673949194,409.0766128655509,330.86673934571905,300.5315220757525,198.22423823839583,843.9556471792134
2024-07-26,946.5558930926373,463.56839147101255,14.719686939834393,682.3196714837567,322.95351562237994,58.945830457749075,901.9149280543737,221.7322254809016,74.51088611397317,426.37678292395424,324.3858417549232,564.7019472513305,127.24450526604862,1095.0366589850123,1017.8494953742844,406.8421422635761,325.5477319696123,297.9678301067198,197.37298909549972,824.1343427827421
2024-07-29,958.5558945159356,469.60643341804763,14.778336311436133,681.993292816842,325.8989401680707,58.970210088220185,902.3497615807798,223.3440717069738,74.44835443274391,425.9857563441052,334.67208709642324,580.3114627452393,129.76576893267264,1111.1305658143497,1036.7182663694452,411.2162796191262,330.4326036107591,297.0301492044621,198.98775761262831,823.1936516001967
2024-07-30,961.9997997451525,473.3576594939738,14.890072054784149,680.638669335955,327.6368414692441,60.62673918082577,929.3782443330132,229.38808164786508,77.0531966073163,436.04303141393336,331.5911242235732,573.4507836374183,129.9039421482501,1105.28715693609,1040.1302513430185,409.22419984910243,329.0889283556083,292.1221008086656,196.21585580821738,824.106774254392
2024-07-31,962.9358746484679,477.0663162941697,14.929069950531463,681.4674408083989,324.3404413325736,61.35331079433705,936.9605081886677,231.03381497321206,78.47868027118876,433.8176060303151,334.89667349415976,583.6096011402047,130.4641847718394,1106.157064979466,1034.0474314783014,408.45471255291613,331.9920276798191,289.92678755408537,192.27503791767975,825.5062462511004
2024-08-01,948.0455205644392,469.4770088525031,14.678576682194773,662.3205482096711,318.7333089230167,61.202992368054474,932.6061083733115,230.34232259948902,78.96768100118672,435.9819472575605,329.31380217323766,580.4278486331234,129.57465888987326,1080.4961369658004,1034.9280134849994,404.9378814919867,329.6990504002531,286.18492332740766,187.04063177973904,810.472093380538
2024-08-02,949.4625749405377,469.9009081709892,14.81593459286028,660.7173082620579,317.6666307960825,61.91593923585433,937.1962845223629,232.12518384421077,80.61427485234623,434.137143492556,321.5015601791152,567.2445749560443,127.51392463105162,1059.4419335691678,1006.7187128237823,401.43357165001163,325.99045033190185,282.60363991986856,183.23438053766338,807.0462374618153
2024-08-05,945.0035438973076,467.3611674895264,14.733603439948961,653.8625317486727,314.8720591247622,61.747632726520706,932.0313926753577,231.12895738135776,79.87269025294128,433.4663348519846,320.6720633740743,564.9468486931601,127.645614545589,1054.5993253911256,993.7472701924016,407.9381703067361,324.57313787508673,284.14989646179254,186.4782300087401,811.9321027054136
2024-08-06,945.626904633527,462.7459974932759,14.697186207790663,645.4245282872218,313.9826191401103,61.396527044343564,919.5299343349616,230.44197241971037,79.54148849138681,428.1328348503026,329.113015752708,570.4007236672197,129.06574848453585,1073.7620826051696,1007.090960976884,409.49216240091556,324.779577503038,282.67801801565116,186.09689126102785,814.5203849312426
2024-08-07,940.1849891690401,455.8519707444405,14.632806484076339,636.9328296718353,310.18484726086973,61.55563598727383,906.7304831238939,226.39804236541687,77.81865163914713,413.31577300823255,329.4785916753045,577.5110492324819,128.85565446930948,1078.618491487298,1005.0688408203664,401.41486086960305,320.3903647572922,275.7539165352318,183.962589287917,809.2446796046546
2024-08-08,927.1689554189662,449.3084517516028,14.524124603554059,625.2786319405616,304.215567037607,60.841606830466,909.4504117525904,224.03257433658825,77.42539954713946,409.38546666545886,326.2270437109525,569.3946848693492,129.26170707809726,1063.213667190307,988.0289521170573,401.3956704923355,317.10903245570813,274.07206489421975,183.7538891506831,807.7449546424714
2024-08-09,931.4129557890999,451.32897489938966,14.64446820771944,635.374038836099,306.3533734579106,60.62169618314714,913.2545019558946,224.8694042751453,77.25190401951258,403.78848086313576,328.06900689588406,572.3881379110096,130.66567989916635,1069.6545402822612,985.024881741664,390.91807699256344,316.2011798300596,273.67453561606504,185.58390595648697,803.5640473941606
2024-08-12,945.3057971668967,448.15881579552877,14.603759112908042,631.6566983202721,308.1593049576289,60.04221628046982,911.7458957345873,222.46606030309192,75.98465901091923,405.5386615092495,328.82782908115513,566.8942742756595,129.74107761933277,1059.2097162680357,989.7099638532951,389.2917791761521,316.57090219798647,270.0888834225734,183.36528740106135,788.6962562784632
2024-08-13,952.0710755750333,451.6378451164027,14.584453633515839,636.6692834302426,310.46150687169734,60.687132050572224,918.5995049311313,226.01690864678187,76.72102127523497,408.2075157607303,339.24981361181653,583.8345607652533,133.3985509701141,1085.743546650511,1008.9509140048694,391.61489574614274,323.29419177225867,272.75468778368236,184.85820805595029,794.3353144999571
2024-08-14,963.8916457711633,454.81193808524375,14.687079075980165,638.5165843170075,316.619731922191,61.59601463364835,926.2924493334192,233.90252260608187,78.661671831884,417.9814332032311,339.38745327773836,580.7463178322313,135.2042487109556,1079.3031286843354,1012.8586438429787,386.099173872302,321.00873295570483,271.42744835460593,185.01580511631624,789.5416590473307
2024-08-15,983.6965897989062,458.89613270397814,14.993917250574459,654.9181361190291,320.0540151280308,61.791237092406014,919.9278032010224,232.9364158578976,78.22687066504741,412.61655162401047,340.93155787153796,586.4677121053282,136.00272542719807,1112.5521072042845,1032.6623245541257,388.48307292818146,322.9605156492311,272.23955841292087,185.94359111858697,795.4415861666658
2024-08-16,976.3124712249846,457.2325790332768,14.866537913377968,648.4949047898976,317.49589581686024,60.897157118468904,916.0728178058631,228.15618079504938,77.4268077801347,405.3494865492237,343.20979172090165,588.6874267580968,135.53756260993046,1113.2022557621017,1035.3935568923541,387.01790932524955,324.77282503436976,270.2022780146181,183.2039930024672,793.7121140386906
